index,source,target
2545,"Decoration for Hunter Haven
Poogie outfits. Can be
attached to all outfits.",
2546,"Decoration for Hunter Haven
Poogie outfits. Can be
attached to all outfits.",
2547,"Decoration for Hunter Haven
Poogie outfits. Can be
attached to all outfits.",
2548,"Decoration for Hunter Haven
Poogie outfits. Can be
attached to all outfits.",
2549,"Decoration for Hunter Haven
Poogie outfits. Can be
attached to all outfits.",
2550,"Decoration for Hunter Haven
Poogie outfits. Can be
attached to all outfits.",
2551,"Decoration for Hunter Haven
Poogie outfits. Can be
attached to all outfits.",
2552,"Decoration for Hunter Haven
Poogie outfits. Can be
attached to all outfits.",
2553,"Decoration for Hunter Haven
Poogie outfits. Can be
attached to all outfits.",
2554,"Decoration for Hunter Haven
Poogie outfits. Can be
attached to all outfits.",
2555,"Decoration for Hunter Haven
Poogie outfits. Can be
attached to all outfits.",
2556,"Decoration for Hunter Haven
Poogie outfits. Can be
attached to all outfits.",
2557,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2558,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2559,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2560,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2561,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2562,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2563,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2564,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2565,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2566,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2567,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2568,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2569,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2570,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2571,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2572,"Required for making Poogie
outfit decorations.
Take it to the Smithy!",
2573,"A seal sometimes
distributed by the Guild.
Has a variety of uses.",
2574,"A seal sometimes
distributed by the Guild.
Has a variety of uses.",
2575,"A seal sometimes
distributed by the Guild.
Has a variety of uses.",
2576,"A seal sometimes
distributed by the Guild.
Has a variety of uses.",
2577,"A seal sometimes
distributed by the Guild.
Has a variety of uses.",
2578,"A seal sometimes
distributed by the Guild.
Has a variety of uses.",
2579,"Takes even the healthiest
person to the brink of
death. {c05}(Supply Item)",
2580,"Energy-sapping drink that
greatly reduces Stamina when
consumed. {c05}(Supply Item)",
2581,"Boosts heat retention in
certain weapons. {c05}(Tough
Weapon: Heavy Bowgun only.)",
2582,"Reduces heat retention in
certain weapons. {c05}(Tough
Weapon: Heavy Bowgun only.)",
2583,"Instructions for making a
Grom Baron. Take them
to the Smithy!",
2584,"Instructions for making a
Paralyzing Baron. Take
them to the Smithy!",
2585,"Instructions for making a
Blitz Edge. Take them to
the Smithy!",
2586,"Instructions for making a
Hailstone Edge. Take
them to the Smithy!",
2587,"Instructions for making a
Frost Foal. Take them
to the Smithy!",
2588,"Instructions for making a
Sleep Foal. Take them to
the Smithy!",
2589,"Instructions for making a
Spark Crane. Take them to
the Smithy!",
2590,"Instructions for making an
Feather Crane. Take them
to the Smithy!",
2591,"Instructions for making a
Tank Bishop. Take them to
the Smithy!",
2592,"Instructions for making a
Bastion Bishop. Take them
to the Smithy!",
2593,"Instructions for making a
Fort Bishop. Take them to
the Smithy!",
2594,"Instructions for making a
Tank Witch. Take them to
the Smithy!",
2595,"Instructions for making a
Baston Witch. Take them to
the Smithy!",
2596,"Instructions for making a
Fort Witch. Take them to
the Smithy!",
2597,"Instructions for making
Aristo Series armor.
Take them to the Smithy!",
2598,"Instructions for making
Aristo Series armor.
Take them to the Smithy!",
2599,"Instructions for making
Aristo Series armor.
Take them to the Smithy!",
2600,"Instructions for making
Aristo Series armor.
Take them to the Smithy!",
2601,"Instructions for making
Aristo Series armor.
Take them to the Smithy!",
2602,"Instructions for making
Texto Series armor.
Take them to the Smithy!",
2603,"Instructions for making
Texto Series armor.
Take them to the Smithy!",
2604,"Instructions for making
Texto Series armor.
Take them to the Smithy!",
2605,"Instructions for making
Texto Series armor.
Take them to the Smithy!",
2606,"Instructions for making
Texto Series armor.
Take them to the Smithy!",
2607,"Instructions for making
Arge Series armor.
Take them to the Smithy!",
2608,"Instructions for making
Arge Series armor.
Take them to the Smithy!",
2609,"Instructions for making
Arge Series armor.
Take them to the Smithy!",
2610,"Instructions for making
Arge Series armor.
Take them to the Smithy!",
2611,"Instructions for making
Arge Series armor.
Take them to the Smithy!",
2612,"A ticket made of rare paper
with unique properties. Swap
it for something special!",
2613,"A ticket made of rare paper
with unique properties. Swap
it for something special!",
2614,"A ticket made of rare paper
with unique properties. Swap
it for something special!",
2615,"A ticket made of rare paper
with unique properties. Swap
it for something special!",
2616,"A ticket made of rare paper
with unique properties. Swap
it for something special!",
2617,"A ticket made of rare paper
with unique properties. Swap
it for something special!",
2618,"A ticket made of rare paper
with unique properties. Swap
it for something special!",
2619,"A ticket made of rare paper
with unique properties. Swap
it for something special!",
2620,"Awarded to those who make
the most of the hunting
life. Swap it at the Smithy.",
2621,"A lump of black star iron
with all impurities removed.
Hard to see in the dark.",
2622,"Proof that a tight bond has
been formed between Hunters.",
2623,"Proof that a tight bond has
been formed between Hunters.",
2624,"Red book, the contents of
which can only be understood
by certain people.",
2625,"Blue book, the contents of
which can only be understood
by certain people.",
2626,"Yellow book, the contents of
which can only be understood
by certain people.",
2627,"Stone containing deadly
poison. Conducts electricity
too, so be very careful.",
2628,"A map made by pasting scraps
together. Its bottom half is
still missing.",
2629,"A map made by pasting scraps
together. Its top half is
still missing.",
2630,"Blueprints for making a
special Hammer. Collect them
all and take to the Smithy!",
2631,"Rare ore used to make a
special Lance. Take to the
Smithy when you have enough!",
2632,"Used to make a special Long
Sword. Take to the Smithy
when you have enough!",
2633,DUMMY,
2634,DUMMY,
2635,"Ferocious fish very rarely
caught. Quite a lot of
people's favorite food.",
2636,"Rare plant that only grows
for a limited period. Makes
a very durable fabric.",
2637,"A torn map fragment.
Try collecting them all...",
2638,"A torn map fragment.
Try collecting them all...",
2639,"A torn map fragment.
Try collecting them all...",
2640,"A torn map fragment.
Try collecting them all...",
2641,"A torn map fragment.
Try collecting them all...",
2642,"A precious liquid. Its
versatility has won it
legions of fans.",
2643,"A precious liquid. Its
versatility has won it
legions of fans.",
2644,"A precious liquid. Its
versatility has won it
legions of fans.",
2645,"A precious liquid. Its
versatility has won it
legions of fans.",
2646,"A precious liquid. Its
versatility has won it
legions of fans.",
2647,"A precious liquid. Its
versatility has won it
legions of fans.",
2648,"Extremely precious liquid.
Its versatility has won it
legions of fans.",
2649,"Extremely precious liquid.
Its versatility has won it
legions of fans.",
2650,"A special pouch. Its
versatility has won it
legions of fans.",
2651,"A special pouch. Its
versatility has won it
legions of fans.",
2652,"A special pouch. Its
versatility has won it
legions of fans.",
2653,"A special pouch. Its
versatility has won it
legions of fans.",
2654,"A special pouch. Its
versatility has won it
legions of fans.",
2655,"A special pouch. Its
versatility has won it
legions of fans.",
2656,"A very valuable pouch. Its
versatility has won it
legions of fans.",
2657,"A very valuable pouch. Its
versatility has won it
legions of fans.",
2658,"A precious pot. Its
versatility has won it
legions of fans.",
2659,"A precious pot. Its
versatility has won it
legions of fans.",
2660,"A precious pot. Its
versatility has won it
legions of fans.",
2661,"A precious pot. Its
versatility has won it
legions of fans.",
2662,"A precious pot. Its
versatility has won it
legions of fans.",
2663,"A precious pot. Its
versatility has won it
legions of fans.",
2664,"A very valuable pot. Its
versatility has won it
legions of fans.",
2665,"A very valuable pot. Its
versatility has won it
legions of fans.",
2666,"The rotten hide of some kind
of creature. Surprisingly
pleasant to touch. ",
2667,"The tailbone of the lava-
loving Gravios. Can be used
to make sturdy equipment.",
2668,"Part of a text about how
expert crafting can improve
weapons beyond their limits.",
2669,"A Dyuragaua scale. Treasured
for its toughness and heat-
retaining properties.",
2670,"A carapace made up of tough
scales. Changes color based
on the temperature.",
2671,"A sharp Dyuragaua claw, known
for the ringing sound it
makes when it strikes metal.",
2672,"A hard, sturdy Dyuragaua horn.
Feels pleasantly cool when
touched.",
2673,"The spiky tail of a Dyuragaua.
So hard that other materials
cannot cut through it.",
2674,"Spike carved from a Dyuragaua
spine. Not poisonous, but
very sharp, so take care.",
2675,"A high-grade Dyuragaua scale.
Its iron-like surface
glints in the light.",
2676,"A Dyuragaua's shell is even
tougher than its carapace,
and almost indestructible.",
2677,"A high-quality Dyuragaua claw.
Many a Hunter has been
entranced by its coloring.",
2678,"A fine Dyuragaua horn. Each
one is totally unique in
shape and color.",
2679,"A high-grade Dyuragaua tail
covered in spikes. Rare, and
therefore highly valued.",
2680,"A top-quality spike that can
sometimes be carved from a
Dyuragaua. Very sharp indeed.",
2681,"Only given to brave Hunters
who've proven they can
survive the toughest trials.",
2682,"Given to rookie Hunters to
use on certain Quests
initiated with veterans.",
2683,"Awarded to those who've
worked hard to master the
Sword. (Novice Level)",
2684,"Awarded to those who've
worked hard to master the
Sword. (Average Level)",
2685,"Awarded to those who've
worked hard to master the
Sword. (Extreme Level)",
2686,"Awarded to those who've
worked hard to master the
Sword. (Master Level)",
2687,"Awarded to those who've
worked hard to master the
Dual Blades. (Novice Level)",
2688,"Awarded to those who've
worked hard to master the
Dual Blades. (Average Level)",
2689,"Awarded to those who've
worked hard to master the
Dual Blades. (Extreme Level)",
2690,"Awarded to those who've
worked hard to master the
Dual Blades. (Master Level)",
2691,"Awarded to those who've
worked hard to master the
Great Sword. (Novice Level)",
2692,"Awarded to those who've
worked hard to master the
Great Sword. (Average Level)",
2693,"Awarded to those who've
worked hard to master the
Great Sword. (Extreme Level)",
2694,"Awarded to those who've
worked hard to master the
Great Sword. (Master Level)",
2695,"Awarded to those who've
worked hard to master the
Long Sword. (Novice Level)",
2696,"Awarded to those who've
worked hard to master the
Long Sword. (Average Level)",
2697,"Awarded to those who've
worked hard to master the
Long Sword. (Extreme Level)",
2698,"Awarded to those who've
worked hard to master the
Long Sword. (Master Level)",
2699,"Awarded to those who've
worked hard to master the
Hammer. (Novice Level)",
2700,"Awarded to those who've
worked hard to master the
Hammer. (Average Level)",
2701,"Awarded to those who've
worked hard to master the
Hammer. (Extreme Level)",
2702,"Awarded to those who've
worked hard to master the
Hammer. (Master Level)",
2703,"Awarded to those who've
worked hard to master the
Hunting Horn. (Novice Level)",
2704,"Awarded to those who've
worked hard to master the
Hunting Horn. (Average Lv.)",
2705,"Awarded to those who've
worked hard to master the
Hunting Horn. (Extreme Lv.)",
2706,"Awarded to those who've
worked hard to master the
Hunting Horn. (Master Lv.)",
2707,"Awarded to those who've
worked hard to master the
Lance. (Novice Level)",
2708,"Awarded to those who've
worked hard to master the
Lance. (Average Level)",
2709,"Awarded to those who've
worked hard to master the
Lance. (Extreme Level)",
2710,"Awarded to those who've
worked hard to master the
Lance. (Master Level)",
2711,"Awarded to those who've
worked hard to master the
Gunlance. (Novice Level)",
2712,"Awarded to those who've
worked hard to master the
Gunlance. (Average Level)",
2713,"Awarded to those who've
worked hard to master the
Gunlance. (Extreme Level)",
2714,"Awarded to those who've
worked hard to master the
Gunlance. (Master Level)",
2715,"Awarded to those who've
worked hard to master the
Heavy Bowgun. (Novice Level)",
2716,"Awarded to those who've
worked hard to master the
Heavy Bowgun. (Average Lv.)",
2717,"Awarded to those who've
worked hard to master the
Heavy Bowgun. (Extreme Lv.)",
2718,"Awarded to those who've
worked hard to master the
Heavy Bowgun. (Master Lv.)",
2719,"Awarded to those who've
worked hard to master the
Light Bowgun. (Novice Level)",
2720,"Awarded to those who've
worked hard to master the
Light Bowgun. (Average Lv.)",
2721,"Awarded to those who've
worked hard to master the
Light Bowgun. (Extreme Lv.)",
2722,"Awarded to those who've
worked hard to master the
Light Bowgun. (Master Lv.)",
2723,"Awarded to those who've
worked hard to master the
Bow. (Novice Level)",
2724,"Awarded to those who've
worked hard to master the
Bow. (Average Level)",
2725,"Awarded to those who've
worked hard to master the
Bow. (Extreme Level)",
2726,"Awarded to those who've
worked hard to master the
Bow. (Master Level)",
