index,source,target
10059,雷轟竜の素材を魅惑的に{j}昇華させた頭防具。{j}職人会心の出来。,Head armor crafted by bewitchingly{j}sublimating Thunderclap Dragon materials.{j}Artisan's masterpiece.
10060,雷轟竜の素材を魅惑的に{j}昇華させた頭防具。{j}職人会心の出来。,Head armor crafted by bewitchingly{j}sublimating Thunderclap Dragon materials.{j}Artisan's masterpiece.
10061,雷轟竜の素材を魅惑的に{j}昇華させた頭防具。{j}{c11}≪狩護防具≫{/c},Head armor crafted by bewitchingly{j}sublimating Thunderclap Dragon materials.{j}{c11}≪Hunting Guard Armor≫{/c}
10062,雷轟竜の素材を魅惑的に{j}昇華させた頭防具。{j}{c11}≪Ｇ級狩護≫{/c},Head armor crafted by bewitchingly{j}sublimating Thunderclap Dragon materials.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10063,雷轟竜の素材を魅惑的に{j}昇華させた頭防具。{j}{c11}≪Ｇ級狩護≫{/c},Head armor crafted by bewitchingly{j}sublimating Thunderclap Dragon materials.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10064,雷轟竜の素材を魅惑的に{j}昇華させた頭防具。{j}職人会心の出来。,Head armor crafted by bewitchingly{j}sublimating Thunderclap Dragon materials.{j}Artisan's masterpiece.
10065,雷轟竜の素材を魅惑的に{j}昇華させた頭防具。{j}職人会心の出来。,Head armor crafted by bewitchingly{j}sublimating Thunderclap Dragon materials.{j}Artisan's masterpiece.
10066,雷轟竜の素材を魅惑的に{j}昇華させた頭防具。{j}職人会心の出来。,Head armor crafted by bewitchingly{j}sublimating Thunderclap Dragon materials.{j}Artisan's masterpiece.
10067,雷轟竜の素材を魅惑的に{j}昇華させた頭防具。{j}{c11}≪狩護防具≫{/c},Head armor crafted by bewitchingly{j}sublimating Thunderclap Dragon materials.{j}{c11}≪Hunting Guard Armor≫{/c}
10068,雷轟竜の素材を魅惑的に{j}昇華させた頭防具。{j}{c11}≪Ｇ級狩護≫{/c},Head armor crafted by bewitchingly{j}sublimating Thunderclap Dragon materials.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10069,雷轟竜の素材を魅惑的に{j}昇華させた頭防具。{j}{c11}≪Ｇ級狩護≫{/c},Head armor crafted by bewitchingly{j}sublimating Thunderclap Dragon materials.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10070,街を守護する{j}異国のギルドナイトの正装。{j}{c04}≪遷悠防具：広域化+3≫{/c},The formal attire of a{j}Guild Knight from a foreign land who guards the town.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10071,街を守護する{j}異国のギルドナイトの正装。{j}{c04}≪遷悠防具：広域化+3≫{/c},The formal attire of a{j}Guild Knight from a foreign land who guards the town.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10072,街を守護する{j}異国のギルドナイトの正装。{j}{c04}≪遷悠防具：広域化+3≫{/c},The formal attire of a{j}Guild Knight from a foreign land who guards the town.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10073,街を守護する{j}異国のギルドナイトの正装。{j}{c04}≪遷悠防具：広域化+3≫{/c},The formal attire of a{j}Guild Knight from a foreign land who guards the town.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10074,街を守護する{j}異国のギルドナイトの正装。{j}{c04}≪遷悠防具：広域化+3≫{/c},The formal attire of a{j}Guild Knight from a foreign land who guards the town.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10075,街を守護する{j}異国のギルドナイトの正装。{j}{c04}≪遷悠防具：広域化+3≫{/c},The formal attire of a{j}Guild Knight from a foreign land who guards the town.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10076,街を守護する{j}異国のギルドナイトの正装。{j}{c04}≪遷悠防具：広域化+3≫{/c},The formal attire of a{j}Guild Knight from a foreign land who guards the town.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10077,街を守護する{j}異国のギルドナイトの正装。{j}{c04}≪遷悠防具：広域化+3≫{/c},The formal attire of a{j}Guild Knight from a foreign land who guards the town.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10078,ギルドの受付嬢が被る頭用{j}装備。{j}{c04}≪遷悠防具：広域化+3≫{/c},Head{j}gear worn by the Guild receptionist.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10079,ギルドの受付嬢が被る頭用{j}装備。{j}{c04}≪遷悠防具：広域化+3≫{/c},Head{j}gear worn by the Guild receptionist.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10080,ギルドの受付嬢が被る頭用{j}装備。{j}{c04}≪遷悠防具：広域化+3≫{/c},Head{j}gear worn by the Guild receptionist.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10081,ギルドの受付嬢が被る頭用{j}装備。{j}{c04}≪遷悠防具：広域化+3≫{/c},Head{j}gear worn by the Guild receptionist.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10082,ギルドの受付嬢が被る頭用{j}装備。{j}{c04}≪遷悠防具：広域化+3≫{/c},Head{j}gear worn by the Guild receptionist.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10083,ギルドの受付嬢が被る頭用{j}装備。{j}{c04}≪遷悠防具：広域化+3≫{/c},Head{j}gear worn by the Guild receptionist.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10084,ギルドの受付嬢が被る頭用{j}装備。{j}{c04}≪遷悠防具：広域化+3≫{/c},Head{j}gear worn by the Guild receptionist.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10085,ギルドの受付嬢が被る頭用{j}装備。{j}{c04}≪遷悠防具：広域化+3≫{/c},Head{j}gear worn by the Guild receptionist.{j}{c04}≪Exotic Armor: Wide-Area+3≫{/c}
10086,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10087,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10088,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10089,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪狩護防具≫{/c},To the foreign knight order that rules the dark night{j}Inherited Head Armor.{j}{c11}≪Hunting Guard Armor≫{/c}
10090,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪Ｇ級狩護≫{/c},To the foreign knights who command the dark night{j}Inherited Head Armor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10091,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪Ｇ級狩護≫{/c},To the foreign knights who command the dark night{j}Inherited Head Armor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10092,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10093,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10094,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10095,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪狩護防具≫{/c},To the foreign knight order that rules the dark night{j}Inherited Head Armor.{j}{c11}≪Hunting Guard Armor≫{/c}
10096,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪Ｇ級狩護≫{/c},To the foreign knights who command the dark night{j}Inherited Head Armor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10097,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪Ｇ級狩護≫{/c},To the foreign knights who command the dark night{j}Inherited Head Armor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10098,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10099,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10100,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10101,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪狩護防具≫{/c},To the foreign knight order that rules the dark night{j}Inherited Head Armor.{j}{c11}≪Hunting Guard Armor≫{/c}
10102,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪Ｇ級狩護≫{/c},To the foreign knights who command the dark night{j}Inherited Head Armor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10103,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪Ｇ級狩護≫{/c},To the foreign knights who command the dark night{j}Inherited Head Armor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10104,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10105,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10106,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10107,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪狩護防具≫{/c},To the foreign knight order that rules the dark night{j}Inherited Head Armor.{j}{c11}≪Hunting Guard Armor≫{/c}
10108,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪Ｇ級狩護≫{/c},To the foreign knights who command the dark night{j}Inherited Head Armor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10109,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪Ｇ級狩護≫{/c},To the foreign knights who command the dark night{j}Inherited Head Armor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10110,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10111,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10112,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10113,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪狩護防具≫{/c},To the foreign knight order that rules the dark night{j}Inherited Head Armor.{j}{c11}≪Hunting Guard Armor≫{/c}
10114,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪Ｇ級狩護≫{/c},To the foreign knights who command the dark night{j}Inherited Head Armor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10115,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪Ｇ級狩護≫{/c},To the foreign knights who command the dark night{j}Inherited Head Armor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10116,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10117,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10118,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10119,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪狩護防具≫{/c},To the foreign knight order that rules the dark night{j}Inherited Head Armor.{j}{c11}≪Hunting Guard Armor≫{/c}
10120,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪Ｇ級狩護≫{/c},To the foreign knights who command the dark night{j}Inherited Head Armor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10121,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。{j}{c11}≪Ｇ級狩護≫{/c},To the foreign knights who command the dark night{j}Inherited Head Armor.{j}{c11}≪G-Rank Hunting Guard≫{/c}
10122,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10123,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
10124,闇夜を総べる異国の騎士団に{j}受け継がれし頭防具。屈強な{j}装甲を誇る逸品。,To the foreign knight order ruling the{j}dark night Inherited Head Armor. Sturdy A{j}superb piece boasting outstanding armor.
