index,source,target
349,黄金に輝く竜の貴重な鱗を惜{j}しまず使った剣。古代の王の{j}墓にも同じものが眠るという。,A sword that uses precious scales of a gold-shining{j}dragon without stint. The same blade is said to{j}sleep in an ancient king's tomb.
350,睡眠属性を持つ湾曲した小剣。{j}素材に含まれる神経性の毒素{j}が、攻撃対象を眠りへと誘う。,A curved sword with the Sleep element.{j}The neurotoxin contained in its{j}materials lures the target into sleep.
351,睡眠属性を持つ湾曲した小剣。{j}素材に含まれる神経性の毒素{j}が、攻撃対象を眠りへと誘う。,A curved sword with the Sleep element.{j}The neurotoxin contained in its{j}materials lures the target into sleep.
352,メラルーたちが愛用する棍棒。{j}これを持っても、盗みの技術{j}までが身につくわけではない。,A club favored by the Melynx.{j}Holding it won't teach you{j}their thieving skills.
353,訓練所で流した血と汗の結晶。{j}あの熱き日々が胸に去来する。{j}流した涙も無駄にはならない。,Training School sweat and blood.{j}Those passionate days come flooding back.{j}Even the tears shed were not in vain.
354,訓練所で優秀な結果を残した{j}者に贈られる片手剣。なぜか{j}≪がんばれよ≫と彫ってある。,A Sword & Shield awarded to{j}those who earned excellent results at the training grounds. For some reason it is engraved with{j}≪Keep It Up≫.
355,刃渡りは短く刀身も細身なが{j}ら、そのあまりの斬れ味ゆえ{j}に飛竜戦でも活躍する小刀。,"Though its blade is short and slender,{j}its edge is so keen that{j}it proves its worth even in wyvern battles."
356,目撃の噂だけが流れていた、{j}幻獣キリンの素材でできた剣。{j}刀身を常に電撃が這いまわる。,A sword made from phantom Kirin materials.{j}Lightning constantly crawls along its{j}blade.
357,巨大な龍でさえ、近づくこと{j}を恐れるという究極の剣。{j}この剣の怒りは天地の怒り。,"The ultimate sword, said to make
even giant dragons fear{j}coming near.{j}The wrath of this sword is the wrath of heaven and earth."
358,工房で金属の切断に使われて{j}いる道具が、そのまま武器に。{j}工房の精神がうかがえる一品。,"A tool used for cutting metal in the Workshop,{j}turned directly into a weapon. A piece that reveals{j}the spirit of the Workshop."
359,ギルドナイトの中でも、特命{j}を帯びた者のみが扱いを許さ{j}れる秘剣。斬れ味は神の領域。,A secret sword that only those among Guild Knights{j}entrusted with a special mission are allowed to{j}handle. Its sharpness is divine.
360,刀身を硬く、ただ硬く。それ{j}だけを考えて鍛えられた双剣。{j}無属性だが、驚異的な攻撃力。,"A blade forged hard, simply hard. Dual Blades{j}forged with only that in mind. Non-elemental, but{j}with astonishing Attack."
361,姿を見ることさえかなわない、{j}伝説の金竜銀竜の素材を用い{j}た双剣。火属性が非常に強力。,Dual Blades forged from legendary gold and{j}silver dragons. Their Fire element is{j}extremely powerful.
362,双剣としての機能は果たして{j}いない風化した武器。{j}結晶研磨加工していくと…。,"A weathered weapon that{j}no longer serves its function as Dual Blades.{j}Continue polishing it into crystal, and..."
363,双剣としての機能は果たして{j}いない風化した武器。{j}結晶研磨加工していくと…。,"A weathered weapon that{j}no longer serves its function as Dual Blades.{j}Continue polishing it into crystal, and..."
364,わずかながらも毒の属性を{j}持つ双剣。攻撃の際は{j}鋸を引くように斬るのがコツ。,"Dual Blades that have a slight{j}poison attribute. When attacking,{j}the trick is to slash as if drawing a saw."
365,最強の封龍剣をさらに超える{j}絶一門の最終兵器。全てが謎{j}の素材は太古の文明の名残か。,"Ultimate weapon surpassing the strongest{j}Dragon Seal Sword. Its materials remain a{j}mystery, perhaps ancient remnants."
366,闇夜を映したような蒼色の剣。{j}重量に比例した多大な攻撃力{j}を誇る、一撃必殺の巨大武器。,A blue sword that seems to reflect the dark night.{j}A giant weapon of one-hit kills that boasts immense{j}attack power proportional to its weight.
367,桜花にも似た淡い桃色の大剣。{j}重量に比例した多大な攻撃力{j}を誇る、一撃必殺の巨大武器。,Pale pink Great Sword like cherry{j}blossoms. Its immense weight-proportional{j}power fells foes in one blow.
368,飛竜の血をどれだけ浴びても{j}汚れることのない純白の角槍。{j}槍身には常に霜が降りている。,"No matter how much Wyvern blood it bathes in,{j}a pure white horn lance that never gets dirty.{j}The shaft is always covered in frost."
369,毒の怪物と呼ばれ恐れられる、{j}異形の鎚。使用される毒物は、{j}通常の規格から外れた特注品。,A grotesque Hammer feared as a poison monster.{j}The poison used is a custom-made item{j}that falls outside normal specifications.
370,辺境の村の英雄が使った剣の{j}レプリカモデル、双剣{j}バージョン。マニア垂涎の品。,"A replica model of the sword used by the hero of a{j}frontier village, Dual Blades version. An item{j}enthusiasts covet."
371,東方の力ある僧が語った秘伝{j}をもとに打たれた大刀。偉大{j}な金色の戦士の力が刃に宿る。,A great sword forged based on the secret told by a{j}powerful Eastern monk. The power of a great golden{j}warrior resides in its blade.
372,素材の錆びを丁寧に研磨し、{j}長剣の刃へと昇華させた業物。{j}刃が導くは、安寧なる死のみ。,A masterwork: its material's rust carefully{j}polished away and refined into the blade of a Long{j}Sword. The blade leads only to a peaceful death.
373,素材の錆びを丁寧に研磨し、{j}長剣の刃へと昇華させた業物。{j}刃が導くは、安寧なる死のみ。,A masterwork: its material's rust carefully{j}polished away and refined into the blade of a Long{j}Sword. The blade leads only to a peaceful death.
374,ハンターの功績を称え、ギル{j}ドから贈与される太刀。,A Long Sword awarded by the Guild{j}in honor of a Hunter's achievements.
375,大怪鳥の翼を彷彿とさせる{j}見事な大剣。翼膜を丹念に{j}加工した素材を刀身に用いた。,A magnificent Great Sword that evokes a Great{j}Bird's wings. The blade uses carefully worked wing{j}membrane.
376,金色の雷棍。表面に巻かれた{j}金獅子の体毛に宿りし雷は、{j}触れたものを遍く斬り裂く。,A golden thunder rod. The lightning dwelling in{j}the Golden Lion's fur wound around its surface{j}cuts apart all it touches.
377,稲妻を纏いし八支刀。刃に{j}蓄積された雷は斬撃と同時に{j}獲物の体内を駆け巡る。,"Eight swords clad in lightning. Upon the blade The{j}built-up lightning, at the same moment as the slash{j}Courses through the prey's body."
378,禍々しいオーラを放つ龍大剣。{j}この剣を持つ者は古龍との{j}永遠の闘いを宿命づけられる。,A dragon Great Sword that radiates an ominous aura.{j}Whoever wields this blade is{j}destined for an eternal battle with Elder Dragons.
379,天地を結ぶ雷の柱がそのまま{j}手に収まったかのような双剣。{j}幻獣の王が持つべき幻の武器。,Dual Blades like a lightning pillar{j}joining heaven and earth. A phantom weapon{j}for the King of Phantom Beasts.
380,白く輝く祖龍剣。{j}白光の刃による力強き一閃は{j}人々の心から闇を祓う。,A Fatalis sword that shines white.{j}The powerful flash of its white-light blade{j}purges darkness from people's hearts.
381,ギルドの大老から譲り受けた{j}古き刀。曇り一つない刃には、{j}悪龍を祓った武神の魂が宿る。,An ancient blade bequeathed by the Guild Elder. Its{j}flawless edge houses the soul of a war god who{j}purged an evil dragon.
382,堅甲なる盾蟹の爪を加工して{j}作られた豪快な大鎌。巨爪は{j}獲物の皮を裂き、肉を喰らう。,An impressive scythe crafted from the claws of a{j}Daimyo Hermitaur. Its giant claw tears the hide of{j}prey and devours the flesh.
383,雌火竜の素材を用いて作られ{j}た深緑の飛竜刀。高い鋭さと、{j}威力を両立した業物である。,A deep-green wyvern blade forged from Rathian{j}materials. A fine weapon that balances keen{j}sharpness and raw power.
384,炎妃龍の力を秘めた蒼き麗刀。{j}斬られた相手は、蒼白き炎に{j}包まれ、瞬きの間に塵と化す。,A beautiful blue blade hiding Lunastra's power.{j}Those it cuts are wrapped in pale-blue flames and{j}turn to dust in an instant.
385,一角竜の誇りとも言うべき{j}真紅の角を加工した大鎌。{j}誇りは二度と折れはしない。,A great scythe crafted from the crimson horn said{j}to be the very pride of the Monoblos. Its pride{j}will never break again.
386,心すら凍てつかせる白き大鎌。{j}白銀の角を用いた一刃であり、{j}その強度は鋼鉄すら軽く凌ぐ。,"A white scythe that chills even the heart.{j}A single blade forged from silver horns,{j}its strength easily surpasses even steel."
387,悠久の時を経て甦ったギルド{j}創成期の太刀。荒削りながら{j}も加工技術に遜色はない。,"A Long Sword revived from the Guild's{j}founding age. Though rough-hewn,{j}its craftsmanship is second to none."
388,幾百の暦を経た龍木刀。{j}〜龍ヨリ生マレシ古木ノ心{j}　アマネク命全テヲ封ズル〜,A Dragonwood Long Sword that has seen hundreds of{j}years. ~The heart of an ancient tree born from a{j}dragon Sealing all life far and wide~
389,落日の色に染まる飛竜刀。{j}朱く強靭な刃は一太刀ごとに、{j}熱波と爆炎の洗礼を見舞う。,"A Wyvern Blade dyed in the hues of the setting sun.{j}Its vermilion, tenacious blade visits a baptism of{j}heat waves and blazing flame with every slash."
390,東方の力ある僧が語った秘伝{j}をもとに打たれた大刀。偉大{j}な金色の戦士の力が刃に宿る。,A great sword forged based on the secret told by a{j}powerful Eastern monk. The power of a great golden{j}warrior resides in its blade.
